lat,lon,rank,combined_score,gravity_norm,connectivity_norm,crowding_norm,travel_time_norm,gravity_log,crowding_score,total_reduction,min_distance_to_station_km,top_relieved_stations
51.51451738801217,-0.41251138696763134,1,0.5009971168291817,1.0,0.48238593764399296,0.03140667767991957,0.0,4.6100609930339225,291099.836170427,0.0,1.362189275081226,Hayes & Harlington
51.34873110146516,-0.14540536313387087,2,0.43905661947425545,0.7443069527902206,0.5951639533255941,0.0,0.0,3.4313004499021376,0.0,0.0,4.550038938233902,
51.426501984002556,0.044745173864830456,3,0.4283151719437653,0.618803313836269,0.676179826039423,0.0,0.05920042859496163,2.852721019476712,0.0,1307982960.0,5.964384403887708,
51.57340077503303,-0.13627514566049942,4,0.42128634186787917,0.4280794049737894,0.34071309481613254,0.09622310841106527,1.0,1.9734721667908381,891865.4618530178,22094146800.0,0.8603708108831372,"Archway, Highgate, Upper Holloway"
51.463678724824874,-0.02557680072563396,5,0.3823151795603646,0.3926403182461192,0.5593131282611046,0.14019266527179625,0.3270573109435482,1.8100958154388598,1299407.1613951083,7226052240.0,0.8259418914981804,"Lewisham, Brockley, Greenwich"
51.462445244113255,0.04635146985188126,6,0.3818727568464802,0.5661249015047342,0.507616436576382,0.0,0.20962740231272475,2.609870325612146,0.0,4631538600.0,3.4363627993049555,
51.58849597132365,0.03757490022566612,7,0.37364890206051693,0.5073750784304987,0.5623730183992522,0.04901558529417759,0.11701734687487457,2.339030057909969,454311.94583359145,2585398440.0,0.8002340290349624,"South Woodford, Redbridge, Snaresbrook"
51.459389977955524,-0.32805674013522895,8,0.36834537840731707,0.6223353620806636,0.47868654349205997,0.01859152164203467,0.02135822868706566,2.8690039773137097,172319.68816668226,471891840.0,1.8745436361045613,Richmond
51.36360065856149,0.04194214094456804,9,0.35783883094570407,0.3307810252592823,0.8068849070165176,0.0,0.0,1.524920701783586,0.0,0.0,9.238398440675669,
51.54356758210127,0.03556712813997883,10,0.3567284735251952,0.5134704920491953,0.3359648512876709,0.19235970327839993,0.25168270177330404,2.36713028646993,1782929.0535221477,5560714560.0,0.8812635968027679,"Upton Park, East Ham, Forest Gate"
51.383754770476116,-0.08650448373731344,11,0.35389659715622607,0.4029898287780179,0.6975316900880231,0.017953250287564344,0.0,1.8578076902389598,166403.7269621202,0.0,1.1730282621058248,West Croydon
51.384220358769795,-0.11522808741532609,12,0.3532593197657392,0.42830682439447604,0.6640847033916067,0.02063260105095314,0.0,1.9745205841912041,191237.89045481806,0.0,1.080294110723493,West Croydon
51.42085339237219,-0.15687025683937672,13,0.3526962304927111,0.4666259420885604,0.5702294259231361,0.0915416149238706,0.0,2.1511740539601782,848473.9894711234,0.0,1.1015808067856223,"Tooting Broadway, Colliers Wood, Tooting Bec"
51.456344790594855,-0.12665280093665424,14,0.3505846688977093,0.4720442894558831,0.44808302291661656,0.22774114563549125,0.03597354390711299,2.176152965804981,2110869.887589034,794804760.0,0.9790975852136506,"Brixton, Clapham Common, Clapham North"
