lat,lon,rank,combined_score,gravity_norm,connectivity_norm,crowding_norm,travel_time_norm,gravity_log,crowding_score,total_reduction,min_distance_to_station_km,top_relieved_stations
<<<<<<< Updated upstream
51.462447210893515,0.046357013398317694,6,0.3610248632945018,0.574774465676227,0.5328460010260746,0.0,0.0,2.5747645485938575,0.0,0.0,3.4368696443530564,
51.36360321066308,0.04194903710936772,7,0.36075697634700254,0.3435185966635903,0.8017515583824865,0.0,0.0,1.5388288055411907,0.0,0.0,9.237118876508173,
51.42085456957984,-0.1568654393808953,8,0.3594985934584326,0.48001767171816706,0.5771999996268106,0.09166204234515478,0.0,2.1502912144582065,849792.2367513567,0.0,1.1004489046357817,"Tooting Broadway, Colliers Wood, Tooting Bec"
51.49986760506431,-0.038415460560421805,9,0.35941794511999386,0.3814843603395727,0.47582262100235956,0.4157581635021776,0.0,1.7089005610047965,3854464.1890016487,0.0,0.8279698611560053,"Canary Wharf, Canada Water, Surrey Quays"
51.38422151491962,-0.11522351534424972,10,0.3583882421824553,0.4411329671540091,0.6662475691949352,0.020587164600357775,0.0,1.9761029636343832,190862.13013047876,0.0,1.0816053221872535,West Croydon
51.38375619023311,-0.08649983682409676,11,0.35815383467393014,0.4147521153048961,0.6979809260734454,0.017981582475914342,0.0,1.857927076988324,166705.9646674344,0.0,1.1718184992925684,West Croydon
51.484213538932565,-0.18311914661104656,12,0.3542636236013093,0.46830217036648075,0.38240511422910733,0.3781816485215441,0.0,2.0978103557028747,3506095.006974566,0.0,0.8913982196038339,"South Kensington, Earl's Court, Gloucester Road"
51.56372303405055,-0.09338165968322928,13,0.3533625148365872,0.4594519477452236,0.4756129876346927,0.24935218417675606,0.0,2.058164823736581,2311726.2599550034,0.0,0.8030473542775869,"Finsbury Park, Manor House, Highbury & Islington"
51.44371458263071,0.08869121455140132,14,0.3505017596801461,0.5103099141526126,0.5729776324224389,0.0,0.0,2.285988599389631,0.0,0.0,5.324751938520966,
51.42062787317814,-0.14249143298793868,15,0.3504254037311403,0.48382222207079245,0.5920130684119511,0.0174185274138881,0.0,2.1673341103352097,161485.92147036345,0.0,1.9576474335099003,Tooting Broadway
51.36309931969607,0.07065657281739267,16,0.3496305671133999,0.2985629314048565,0.8171118037390006,0.0,0.0,1.3374450279399028,0.0,0.0,10.93539782820487,
51.392976565104235,-0.10048927247885774,17,0.34791604164616924,0.4130277212885262,0.6707946382504862,0.01058973860019612,0.0,1.8502024669955457,98176.70893461748,0.0,1.5247935410446507,West Croydon
51.36601617512738,-0.10160503753473735,18,0.3473628907676787,0.3796060471728104,0.7074044273358905,0.011397230282139752,0.0,1.7004864534865598,105662.9065470719,0.0,1.4758036127039502,West Croydon
51.572236672795235,-0.06416413280326518,19,0.347151615150384,0.5065274275985583,0.4921163614678626,0.11116053525264928,0.0,2.269044540690966,1030561.3695047694,0.0,0.8946578723684026,"Seven Sisters, Tottenham Hale, Stoke Newington"
51.451011062465234,-0.3715385174549378,20,0.3465935493517449,0.4742347677572332,0.6020379354557108,0.0,0.0,2.124386069056492,0.0,0.0,2.2874885085248327,
>>>>>>> Stashed changes
