lat,lon,crowding_score,crowding_score_norm,min_distance_to_station_km,top_relieved_stations
51.36739130434783,0.016666666666666774,0.0,0.0,7.6067100578810765,
51.36739130434783,0.024637681159420388,0.0,0.0,8.02920305098181,
51.36739130434783,0.032608695652174,0.0,0.0,8.466757101918066,
51.36739130434783,0.040579710144927617,0.0,0.0,8.917155397677098,
51.36739130434783,0.04855072463768123,0.0,0.0,9.378547607795674,
51.36739130434783,0.0565217391304349,0.0,0.0,9.849388826684804,
51.36739130434783,0.06449275362318851,0.0,0.0,10.31785932479667,
51.36739130434783,0.07246376811594213,0.0,0.0,10.786416569923313,
51.36739130434783,0.08043478260869574,0.0,0.0,11.262641169922599,
51.36739130434783,0.08840579710144936,0.0,0.0,11.745600539340263,
51.36739130434783,0.09637681159420297,0.0,0.0,12.234497129450379,
51.36739130434783,0.10434782608695664,0.0,0.0,12.728646822275024,
51.36739130434783,0.11231884057971026,0.0,0.0,13.227460891305128,
51.36739130434783,0.12028985507246387,0.0,0.0,13.730430982743837,
51.36739130434783,0.12826086956521748,0.0,0.0,13.76328577694657,
51.36739130434783,0.1362318840579711,0.0,0.0,13.795820644194619,
51.36739130434783,0.14420289855072477,0.0,0.0,13.850345177276745,
51.36739130434783,0.15217391304347838,0.0,0.0,13.926601100370698,
51.36739130434783,0.160144927536232,0.0,0.0,14.024233927709785,
51.36739130434783,0.1681159420289856,0.0,0.0,14.142800947770825,
51.36739130434783,0.17608695652173922,0.0,0.0,14.28178078310819,
51.36739130434783,0.18405797101449284,0.0,0.0,14.440584069831182,
51.36739130434783,0.19202898550724645,0.0,0.0,14.618564786517709,
51.36739130434783,0.2,0.0,0.0,14.815031781769134,
51.37173913043478,-0.35,0.0,0.0,10.69942408421019,
51.37173913043478,-0.34202898550724636,0.0,0.0,10.539356963331711,
51.37173913043478,-0.33405797101449275,0.0,0.0,10.255218581291713,
51.37173913043478,-0.3260869565217391,0.0,0.0,9.735602393314435,
51.37173913043478,-0.31811594202898547,0.0,0.0,9.219885468185788,
51.37173913043478,-0.31014492753623185,0.0,0.0,8.70876056180505,
51.37173913043478,-0.30217391304347824,0.0,0.0,8.203086095986114,
51.37173913043478,-0.2942028985507246,0.0,0.0,7.703935427653216,
51.37173913043478,-0.28623188405797095,0.0,0.0,7.212663124155099,
51.37173913043478,-0.27826086956521734,0.0,0.0,6.730994457882618,
51.37173913043478,-0.2702898550724637,0.0,0.0,6.2611462450029896,
51.37173913043478,-0.2623188405797101,0.0,0.0,5.805988903062702,
51.37173913043478,-0.2543478260869565,0.0,0.0,5.36925981681529,
51.37173913043478,-0.24637681159420285,0.0,0.0,4.95583331771044,
51.37173913043478,-0.23840579710144924,0.0,0.0,4.57203520003014,
51.37173913043478,-0.2304347826086956,0.0,0.0,4.225945694851838,
51.37173913043478,-0.22246376811594198,0.0,0.0,3.9275459698744135,
51.37173913043478,-0.21449275362318837,0.0,0.0,3.6884287830979265,
51.37173913043478,-0.20652173913043473,0.0,0.0,3.5206939180909154,
51.37173913043478,-0.19855072463768111,0.0,0.0,3.4348149426799446,
51.37173913043478,-0.19057971014492747,0.0,0.0,3.4369333673740514,
51.37173913043478,-0.18260869565217386,0.0,0.0,3.5268906289599395,
51.37173913043478,-0.17463768115942024,0.0,0.0,3.6982824788925517,
51.37173913043478,-0.1666666666666666,0.0,0.0,3.9404972163738847,
51.37173913043478,-0.158695652173913,0.0,0.0,4.241418694550375,
51.37173913043478,-0.15072463768115937,0.0,0.0,4.5895136948572315,
51.37173913043478,-0.14275362318840573,0.0,0.0,4.974889799214338,
51.37173913043478,-0.13478260869565212,0.0,0.0,5.389555656643654,
51.37173913043478,-0.1268115942028985,0.0,0.0,5.827261868982155,
51.37173913043478,-0.11884057971014486,0.0,0.0,5.875631860544661,
51.37173913043478,-0.11086956521739125,0.0,0.0,5.543346463156593,
51.37173913043478,-0.1028985507246376,0.0,0.0,5.248436239585662,
51.37173913043478,-0.09492753623188399,0.0,0.0,4.997522251023789,
51.37173913043478,-0.08695652173913038,0.0,0.0,4.797512595754197,
51.37173913043478,-0.07898550724637676,0.0,0.0,4.654973507440933,
51.37173913043478,-0.07101449275362309,0.0,0.0,4.575279489940702,
51.37173913043478,-0.06304347826086948,0.0,0.0,4.561725472165033,
51.37173913043478,-0.055072463768115865,0.0,0.0,4.614894253763819,
51.37173913043478,-0.04710144927536225,0.0,0.0,4.732537530265838,
51.37173913043478,-0.039130434782608636,0.0,0.0,4.910023093251173,
51.37173913043478,-0.031159420289854967,0.0,0.0,5.141156956935968,
51.37173913043478,-0.023188405797101352,0.0,0.0,5.419078859611818,
51.37173913043478,-0.015217391304347738,0.0,0.0,5.73699304811282,
51.37173913043478,-0.007246376811594124,0.0,0.0,6.0886382267419545,
51.37173913043478,0.0007246376811594901,0.0,0.0,6.4685156182613035,
51.37173913043478,0.008695652173913104,0.0,0.0,6.8719448280933255,
51.37173913043478,0.016666666666666774,0.0,0.0,7.295019509400966,
51.37173913043478,0.024637681159420388,0.0,0.0,7.734516533009628,
51.37173913043478,0.032608695652174,0.0,0.0,8.187791809326049,
51.37173913043478,0.040579710144927617,0.0,0.0,8.652680260916005,
51.37173913043478,0.04855072463768123,0.0,0.0,9.127407565196577,
51.37173913043478,0.0565217391304349,0.0,0.0,9.591162125143564,
51.37173913043478,0.06449275362318851,0.0,0.0,10.063117250935116,
51.37173913043478,0.07246376811594213,0.0,0.0,10.542957414740671,
51.37173913043478,0.08043478260869574,0.0,0.0,11.029653554070663,
